,product-type,start-date,product-format,scene-centre,pixel-spacing,sensor,incidence-angle-high,image-pixels,sensor-mode,orbit-direction,polarization,corner-coordinates,processing-level,processor-version,product-id,public-good,image-lines,end-date,absolute-orbit,beam,delivery-date,processing-date,band,spatial-resolution,order-key,position,sequence-id,title,archive-visibility-start-date,incidence-angle-low,geodetic-terrain-height,processor-name,look-orientation,lut-applied,download_link
945,SCN,2010-05-07T07:31:33.760000,CEOS,POINT(-80.194705 44.542921),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-77.607044 45.676707,-81.9584 46.283891,-82.678581 43.406387,-78.534796 42.804698,-77.607044 45.676707))",l1,V 7.8.1,G0599082,False,,2010-05-07T07:32:22.815000,75716.0,ScanSAR Narrow A (W1 W2),2010-05-07T17:32:01+00:00,2010-05-07T17:32:08+00:00,C,50.0,RS1_G0599082_SCNA_20100507_113133_HH_SCN01f,SCNA,4626562,rsat1_20100507_N4454W08019,2010-05-07T15:31:33.760000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599082_SCNA_20100507_113133_HH_SCN01F.tif
946,SCN,2010-05-07T22:14:12.454000,CEOS,POINT(-128.683062 49.512249),25.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-130.517418 47.766079,-125.92002 48.39056,-126.712027 51.264076,-131.582784 50.628281,-130.517418 47.766079))",l1,V 7.8.1,G0599102,False,,2010-05-07T22:15:01.533000,75725.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599102_SCNA_20100508_021412_HH_SCN01f,SCNA,4535778,rsat1_20100508_N4951W12868,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599102_SCNA_20100508_021412_HH_SCN01F.tif
947,SCN,2010-05-20T06:11:07.649000,CEOS,POINT(-59.558052 47.037018),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-56.839322 48.162653,-61.410225 48.777307,-62.15868 45.907453,-57.823982 45.300659,-56.839322 48.162653))",l1,V 7.8.1,G0599123,False,,2010-05-20T06:11:56.616000,75901.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599123_SCNA_20100520_101107_HH_SCN01f,SCNA,4626618,rsat1_20100520_N4703W05955,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599123_SCNA_20100520_101107_HH_SCN01F.tif
948,SCN,2010-05-20T11:12:06.961000,CEOS,POINT(-133.725437 51.544357),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-130.698807 52.674281,-135.766585 53.311913,-136.598204 50.407545,-131.838152 49.783689,-130.698807 52.674281))",l1,V 7.8.1,G0599125,False,,2010-05-20T11:12:56.609000,75904.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599125_SCNA_20100520_151206_HH_SCN01f,SCNA,4624682,rsat1_20100520_N5154W13372,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599125_SCNA_20100520_151206_HH_SCN01F.tif
949,SCN,2010-05-21T05:42:11.360000,CEOS,POINT(-52.664781 45.456673),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-50.019792 46.586645,-54.470944 47.199282,-55.200404 44.323534,-50.967986 43.717231,-50.019792 46.586645))",l1,V 7.8.1,G0599142,False,,2010-05-21T05:43:00.399000,75915.0,ScanSAR Narrow A (W1 W2),2010-05-21T15:52:01+00:00,2010-05-21T15:52:05+00:00,C,50.0,RS1_G0599142_SCNA_20100521_094211_HH_SCN01f,SCNA,4600654,rsat1_20100521_N4545W05266,2010-05-21T13:42:11.360000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599142_SCNA_20100521_094211_HH_SCN01F.tif
950,SCN,2010-05-21T10:43:20.067000,CEOS,POINT(-127.067492 49.418071),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-124.193438 50.560675,-129.008752 51.18546,-129.80484 48.270079,-125.262938 47.656071,-124.193438 50.560675))",l1,V 7.8.1,G0599147,False,,2010-05-21T10:44:09.859000,75918.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599147_SCNA_20100521_144320_HH_SCN01f,SCNA,4624698,rsat1_20100521_N4941W12706,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599147_SCNA_20100521_144320_HH_SCN01F.tif
951,SCN,2010-05-21T07:23:37.743000,CEOS,POINT(-78.531192 42.996376),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-75.980458 44.193378,-80.247394 44.801438,-80.981086 41.797177,-76.915829 41.193511,-75.980458 44.193378))",l1,V 7.8.1,G0599157,False,,2010-05-21T07:24:28.930000,75916.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599157_SCNA_20100521_112337_HH_SCN01f,SCNA,4624697,rsat1_20100521_N4299W07853,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599157_SCNA_20100521_112337_HH_SCN01F.tif
952,SCN,2010-05-23T06:23:05.590000,CEOS,POINT(-62.021875 49.255178),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-59.195415 50.375275,-63.935144 50.992856,-64.716857 48.129911,-60.240082 47.522669,-59.195415 50.375275))",l1,V 7.8.1,G0599174,False,,2010-05-23T06:23:54.481000,75944.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599174_SCNA_20100523_102305_HH_SCN01f,SCNA,4624714,rsat1_20100523_N4925W06202,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599174_SCNA_20100523_102305_HH_SCN01F.tif
953,SCN,2010-05-11T21:57:20.111000,CEOS,POINT(-124.373172 49.195908),25.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-126.17756 47.43136,-121.63561 48.05065,-122.433232 50.965918,-127.246288 50.335704,-126.17756 47.43136))",l1,V 7.8.1,G0599180,False,,2010-05-11T21:58:09.896000,75782.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599180_SCNA_20100512_015720_HH_SCN01f,SCNA,4626583,rsat1_20100512_N4919W12437,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599180_SCNA_20100512_015720_HH_SCN01F.tif
954,SCN,2010-05-24T05:54:52.412000,CEOS,POINT(-55.907214 45.134469),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-53.275316 46.276884,-57.699332 46.888386,-58.430701 43.98902,-54.223507 43.383585,-53.275316 46.276884))",l1,V 7.8.1,G0599182,False,,2010-05-24T05:55:41.848000,75958.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599182_SCNA_20100524_095452_HH_SCN01f,SCNA,4626639,rsat1_20100524_N4513W05590,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599182_SCNA_20100524_095452_HH_SCN01F.tif
955,SCN,2010-05-24T10:55:07.246000,CEOS,POINT(-129.280918 52.285677),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-126.227632 53.390233,-131.344873 54.027249,-132.177635 51.173842,-127.373534 50.551382,-126.227632 53.390233))",l1,V 7.8.1,G0599187,False,,2010-05-24T10:55:56.038000,75961.0,ScanSAR Narrow A (W1 W2),2010-05-24T17:16:01+00:00,2010-05-24T17:16:05+00:00,C,50.0,RS1_G0599187_SCNA_20100524_145507_HH_SCN01f,SCNA,4600387,rsat1_20100524_N5228W12928,2010-05-24T18:55:07.246000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599187_SCNA_20100524_145507_HH_SCN01F.tif
956,SCN,2010-05-27T06:07:07.171000,CEOS,POINT(-58.697003 46.365937),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-56.003358 47.493502,-60.535429 48.109118,-61.27595 45.234753,-56.973276 44.626376,-56.003358 47.493502))",l1,V 7.8.1,G0599315,False,,2010-05-27T06:07:56.204000,76001.0,ScanSAR Narrow A (W1 W2),2010-05-27T14:59:16+00:00,2010-05-27T14:59:21+00:00,C,50.0,RS1_G0599315_SCNA_20100527_100707_HH_SCN01f,SCNA,4624772,rsat1_20100527_N4636W05869,2010-05-27T14:07:07.171000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599315_SCNA_20100527_100707_HH_SCN01F.tif
957,SCN,2010-05-27T11:08:00.196000,CEOS,POINT(-132.769929 51.2673),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-129.772735 52.375904,-134.804913 53.011616,-135.618017 50.152128,-130.884052 49.52955,-129.772735 52.375904))",l1,V 7.8.1,G0599318,False,,2010-05-27T11:08:49.070000,76004.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599318_SCNA_20100527_150800_HH_SCN01f,SCNA,4624763,rsat1_20100527_N5126W13276,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599318_SCNA_20100527_150800_HH_SCN01F.tif
958,SCN,2010-05-28T05:37:19.033000,CEOS,POINT(-50.921116 47.828113),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-48.158992 48.94516,-52.804441 49.562843,-53.560606 46.706716,-49.160424 46.097733,-48.158992 48.94516))",l1,V 7.8.1,G0599339,False,,2010-05-28T05:38:07.781000,76015.0,ScanSAR Narrow A (W1 W2),2010-05-28T12:19:02+00:00,2010-05-28T12:19:07+00:00,C,50.0,RS1_G0599339_SCNA_20100528_093719_HH_SCN01f,SCNA,4600997,rsat1_20100528_N4782W05092,2010-05-28T13:37:19.033000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599339_SCNA_20100528_093719_HH_SCN01F.tif
959,SCN,2010-05-28T07:19:22.851000,CEOS,POINT(-77.414052 43.240017),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-74.876291 44.361736,-79.155511 44.970003,-79.85485 42.116113,-75.769555 41.512214,-74.876291 44.361736))",l1,V 7.8.1,G0599341,False,,2010-05-28T07:20:11.481000,76016.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599341_SCNA_20100528_111922_HH_SCN01f,SCNA,4624791,rsat1_20100528_N4324W07741,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599341_SCNA_20100528_111922_HH_SCN01F.tif
960,SCN,2010-05-30T06:19:00.771000,CEOS,POINT(-61.10828 48.821917),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-58.284754 49.937262,-63.030509 50.559339,-63.802267 47.70163,-59.31559 47.089438,-58.284754 49.937262))",l1,V 7.8.1,G0599362,False,,2010-05-30T06:19:49.565000,76044.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599362_SCNA_20100530_101900_HH_SCN01f,SCNA,4564760,rsat1_20100530_N4882W06110,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599362_SCNA_20100530_101900_HH_SCN01F.tif
961,SCN,2010-05-18T21:53:10.866000,CEOS,POINT(-123.353973 49.284009),25.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-125.162862 47.523281,-120.612311 48.142955,-121.409238 51.050243,-126.231481 50.419559,-125.162862 47.523281))",l1,V 7.8.1,G0599365,False,,2010-05-18T21:54:00.516000,75882.0,ScanSAR Narrow A (W1 W2),2010-05-19T03:12:01+00:00,2010-05-19T03:12:06+00:00,C,50.0,RS1_G0599365_SCNA_20100519_015310_HH_SCN01f,SCNA,4613138,rsat1_20100519_N4928W12335,2010-05-19T05:53:10.866000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599365_SCNA_20100519_015310_HH_SCN01F.tif
962,SCN,2010-05-19T06:39:56.970000,CEOS,POINT(-66.310117 49.010134),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-63.481281 50.141777,-68.224432 50.761306,-69.00733 47.873427,-64.527426 47.264025,-63.481281 50.141777))",l1,V 7.8.1,G0599368,False,,2010-05-19T06:40:46.283000,75887.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599368_SCNA_20100519_103956_HH_SCN01f,SCNA,4624670,rsat1_20100519_N4901W06631,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599368_SCNA_20100519_103956_HH_SCN01F.tif
963,SCN,2010-05-19T06:41:20.246000,CEOS,POINT(-67.760668 44.1269),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-65.200493 45.277689,-69.498094 45.879339,-70.21875 42.973612,-66.125336 42.376958,-65.200493 45.277689))",l1,V 7.8.1,G0599369,False,,2010-05-19T06:42:09.774000,75887.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599369_SCNA_20100519_104120_HH_SCN01f,SCNA,4613158,rsat1_20100519_N4412W06776,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599369_SCNA_20100519_104120_HH_SCN01F.tif
964,SCN,2010-05-31T05:50:30.368000,CEOS,POINT(-54.687624 45.711154),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-52.029285 46.840519,-56.502749 47.453892,-57.235131 44.578501,-52.983329 43.971705,-52.029285 46.840519))",l1,V 7.8.1,G0599387,False,,2010-05-31T05:51:19.407000,76058.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599387_SCNA_20100531_095030_HH_SCN01f,SCNA,4626682,rsat1_20100531_N4571W05468,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599387_SCNA_20100531_095030_HH_SCN01F.tif
965,SCN,2010-05-31T10:50:58.538000,CEOS,POINT(-128.302807 52.067881),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-125.26561 53.174381,-130.356447 53.810025,-131.185252 50.954272,-126.403918 50.332847,-125.26561 53.174381))",l1,V 7.8.1,G0599388,False,,2010-05-31T10:51:47.366000,76061.0,ScanSAR Narrow A (W1 W2),2010-05-31T19:42:01+00:00,2010-05-31T19:42:05+00:00,C,50.0,RS1_G0599388_SCNA_20100531_145058_HH_SCN01f,SCNA,4601224,rsat1_20100531_N5206W12830,2010-05-31T18:50:58.538000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599388_SCNA_20100531_145058_HH_SCN01F.tif
966,SCN,2010-05-31T07:31:35,CEOS,POINT(-80.192732 44.590262),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-77.596751 45.72414,-81.964001 46.332719,-82.684322 43.453621,-78.525855 42.850567,-77.596751 45.72414))",l1,V 7.8.1,G0599389,False,,2010-05-31T07:32:24.083000,76059.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599389_SCNA_20100531_113135_HH_SCN01f,SCNA,4624839,rsat1_20100531_N4459W08019,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599389_SCNA_20100531_113135_HH_SCN01F.tif
967,SCN,2010-05-24T07:36:20.807000,CEOS,POINT(-81.781505 42.629231),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-79.267201 43.765556,-83.501011 44.372459,-84.200916 41.490951,-80.156891 40.887958,-79.267201 43.765556))",l1,V 7.8.1,G0599517,False,,2010-05-24T07:37:09.897000,75959.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599517_SCNA_20100524_113620_HH_SCN01f,SCNA,4624721,rsat1_20100524_N4262W08178,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599517_SCNA_20100524_113620_HH_SCN01F.tif
968,SCN,2010-05-24T22:18:58.407000,CEOS,POINT(-130.341072 51.367875),25.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-132.248423 49.61614,-127.455067 50.250021,-128.281392 53.126617,-133.379406 52.478721,-132.248423 49.61614))",l1,V 7.8.1,G0599544,False,,2010-05-24T22:19:47.578000,75968.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599544_SCNA_20100525_021858_HH_SCN01f,SCNA,4626645,rsat1_20100525_N5136W13034,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599544_SCNA_20100525_021858_HH_SCN01F.tif
969,SCN,2010-05-26T06:35:42.992000,CEOS,POINT(-65.236763 49.130098),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-62.383493 50.271708,-67.166186 50.894553,-67.955723 47.98331,-63.44165 47.370822,-62.383493 50.271708))",l1,V 7.8.1,G0599566,False,,2010-05-26T06:36:32.706000,75987.0,ScanSAR Narrow A (W1 W2),2010-05-26T13:12:01+00:00,2010-05-26T13:12:05+00:00,C,50.0,RS1_G0599566_SCNA_20100526_103542_HH_SCN01f,SCNA,4535831,rsat1_20100526_N4913W06523,2010-05-26T14:35:42.992000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599566_SCNA_20100526_103542_HH_SCN01F.tif
970,SCN,2010-05-27T19:07:40.850000,CEOS,POINT(-80.625495 43.048287),25.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-82.274484 41.29829,-78.168498 41.909877,-78.878482 44.800589,-83.180514 44.18439,-82.274484 41.29829))",l1,V 7.8.1,G0599627,False,,2010-05-27T19:08:30.105000,76009.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599627_SCNA_20100527_230740_HH_SCN01f,SCNA,4624781,rsat1_20100527_N4304W08062,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599627_SCNA_20100527_230740_HH_SCN01F.tif
971,SCN,2010-05-28T10:39:08.537000,CEOS,POINT(-126.047246 49.406318),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-123.205647 50.539218,-127.967259 51.15603,-128.754932 48.268209,-124.261145 47.661816,-123.205647 50.539218))",l1,V 7.8.1,G0599631,False,,2010-05-28T10:39:57.857000,76018.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599631_SCNA_20100528_143908_HH_SCN01f,SCNA,4626667,rsat1_20100528_N4940W12604,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599631_SCNA_20100528_143908_HH_SCN01F.tif
972,SCN,2010-05-29T06:48:18.720000,CEOS,POINT(-68.378722 49.126605),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-65.53554 50.257642,-70.304919 50.879141,-71.088994 47.990432,-66.585433 47.379206,-65.53554 50.257642))",l1,V 7.8.1,G0599673,False,,2010-05-29T06:49:08.049000,76030.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599673_SCNA_20100529_104818_HH_SCN01f,SCNA,4626670,rsat1_20100529_N4912W06837,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599673_SCNA_20100529_104818_HH_SCN01F.tif
973,SCN,2010-05-30T08:00:07.862000,CEOS,POINT(-86.697299 47.545499),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-83.937288 48.681207,-88.573296 49.299616,-89.334491 46.405543,-84.94412 45.795629,-83.937288 48.681207))",l1,V 7.8.1,G0599708,False,,2010-05-30T08:00:57.254000,76045.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0599708_SCNA_20100530_120007_HH_SCN01f,SCNA,4624815,rsat1_20100530_N4754W08669,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G0599708_SCNA_20100530_120007_HH_SCN01F.tif
974,SCN,2010-05-01T05:25:18.923000,CEOS,POINT(-48.476431 45.428317),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-45.82666 46.59374,-50.268845 47.204426,-51.014594 44.259707,-46.795624 43.655393,-45.82666 46.59374))",l1,V 7.8.1,G1598741,False,,2010-05-01T05:26:09.138000,75629.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G1598741_SCNA_20100501_092518_HH_SCN01f,SCNA,4626522,rsat1_20100501_N4542W04847,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598741_SCNA_20100501_092518_HH_SCN01F.tif
975,SCN,2010-05-03T06:07:50.481000,CEOS,POINT(-59.489713 43.552585),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-56.924651 44.731507,-61.222524 45.338776,-61.952537 42.371293,-57.85914 41.768765,-56.924651 44.731507))",l1,V 7.8.1,G1598780,False,,2010-05-03T06:08:41.050000,75658.0,ScanSAR Narrow A (W1 W2),2010-05-03T11:14:01+00:00,2010-05-03T11:14:05+00:00,C,50.0,RS1_G1598780_SCNA_20100503_100750_HH_SCN01f,SCNA,4599215,rsat1_20100503_N4355W05948,2010-05-03T14:07:50.481000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598780_SCNA_20100503_100750_HH_SCN01F.tif
976,SCN,2010-05-04T05:38:15.839000,CEOS,POINT(-51.956276 44.26059),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-49.373669 45.424268,-53.704456 46.029878,-54.434514 43.094287,-50.312463 42.493929,-49.373669 45.424268))",l1,V 7.8.1,G1598808,False,,2010-05-04T05:39:05.877000,75672.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G1598808_SCNA_20100504_093815_HH_SCN01f,SCNA,4624502,rsat1_20100504_N4426W05195,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598808_SCNA_20100504_093815_HH_SCN01F.tif
977,SCN,2010-05-06T06:19:16.654000,CEOS,POINT(-61.439996 47.740979),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-58.698808 48.86722,-63.300521 49.479699,-64.059509 46.610463,-59.701147 46.006536,-58.698808 48.86722))",l1,V 7.8.1,G1598855,False,,2010-05-06T06:20:05.624000,75701.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G1598855_SCNA_20100506_101916_HH_SCN01f,SCNA,4624547,rsat1_20100506_N4774W06143,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598855_SCNA_20100506_101916_HH_SCN01F.tif
978,SCN,2010-05-07T05:51:13.481000,CEOS,POINT(-55.445667 43.014616),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-52.904947 44.197184,-57.16113 44.80312,-57.886746 41.829906,-53.829844 41.228255,-52.904947 44.197184))",l1,V 7.8.1,G1598868,False,,2010-05-07T05:52:04.139000,75715.0,ScanSAR Narrow A (W1 W2),2010-05-07T11:14:01+00:00,2010-05-07T11:14:06+00:00,C,50.0,RS1_G1598868_SCNA_20100507_095113_HH_SCN01f,SCNA,4626561,rsat1_20100507_N4301W05544,2010-05-07T13:51:13.481000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598868_SCNA_20100507_095113_HH_SCN01F.tif
979,SCN,2010-05-07T10:51:46.174000,CEOS,POINT(-129.264641 49.122777),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-126.415564 50.286039,-131.177445 50.905875,-131.978217 47.954306,-127.487336 47.344886,-126.415564 50.286039))",l1,V 7.8.1,G1598871,False,,2010-05-07T10:52:36.578000,75718.0,ScanSAR Narrow A (W1 W2),2010-05-07T17:42:01+00:00,2010-05-07T17:42:08+00:00,C,50.0,RS1_G1598871_SCNA_20100507_145146_HH_SCN01f,SCNA,4626563,rsat1_20100507_N4912W12926,2010-05-07T18:51:46.174000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598871_SCNA_20100507_145146_HH_SCN01F.tif
980,SCN,2010-05-08T05:21:12.496000,CEOS,POINT(-47.487448 45.247668),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-44.843415 46.42419,-49.271111 47.034391,-50.020108 44.068025,-45.81516 43.464065,-44.843415 46.42419))",l1,V 7.8.1,G1598894,False,,2010-05-08T05:22:03.078000,75729.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G1598894_SCNA_20100508_092112_HH_SCN01f,SCNA,4626566,rsat1_20100508_N4524W04748,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598894_SCNA_20100508_092112_HH_SCN01F.tif
981,SCN,2010-05-09T06:32:15.286000,CEOS,POINT(-64.986833 46.449878),25.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-62.3119 47.580977,-66.806226 48.189924,-67.547677 45.3152,-63.28153 44.713413,-62.3119 47.580977))",l1,V 7.8.1,G1598907,False,,2010-05-09T06:33:04.325000,75744.0,ScanSAR Narrow A (W1 W2),2010-05-09T13:16:01+00:00,2010-05-09T13:16:05+00:00,C,50.0,RS1_G1598907_SCNA_20100509_103215_HH_SCN01f,SCNA,4624584,rsat1_20100509_N4644W06498,2010-05-09T14:32:15.286000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/5/RS1_G1598907_SCNA_20100509_103215_HH_SCN01F.tif
